Date,Open ,High,Low ,Close_Price,Active_Adresses,Age_Destroyed,Network_Profit_Loss,NVT_Ratio,Realized_Value,Token_Age_Consumed,Token_Circulation,Velocity,Whale_Transaction_Count_100K,Exchange_Balance,Dev_Activity,Mean_Age,Mean_Dollar_Invested,Exchange_Percentage_Of_Supply,Exchange_In_Out_Flow,Exchange_Inflow,Exchange_Outflow,Transaction_Volume,Transaction_Volume_Loss,Transaction_Volume_Profit,Transaction_Volume_Profit_Loss,MVRV_Ratio,HoldersDistr_0.001_0.01,HoldersDistr_0.01_0.1,HoldersDistr_0.1_1,HoldersDistr_1_10,HoldersDistr_10_100,HoldersDistr_100_1K,HoldersDistr_1K_10K,HoldersDistr_10K_100K,HoldersDistr_100K_1M,HoldersDistr_Total
2020-04-26,7565.896199,7700.594295,7562.968008,7679.867204,706085,4360886.99,15126321.36,227.5343211,1.01103E+11,4360886.99,18347309.52,4.316756012,3901,-7205.713646,31,1071.795422,404.9267178,15.58660166,-7205.713646,104811.3051,112017.0188,348083.13,84166.7303,203854.7394,2.422034677,1.393675553,7700307,5310627,2199330,656217,138383,13966,1993,109,3,30239954
2020-04-27,7699.299778,7795.600835,7693.54942,7795.600835,874529,6078340.236,56419285.67,113.0264075,1.01173E+11,6078340.236,18349072.02,3.629191871,6738,10281.9144,100,1072.361162,405.332968,15.64113958,10281.9144,230236.811,219954.8966,589174.7287,171717.0266,326085.6163,1.898970782,1.41383417,7712259,5319908,2203658,656871,138350,13948,1998,108,3,30274328
2020-04-28,7796.354358,7812.626502,7738.791064,7807.058451,932434,4214342.696,24571785.42,127.0116879,1.01213E+11,4214342.696,18350997.02,3.938908828,6476,-3775.418595,94,1073.018968,405.8668412,15.61892547,-3775.418595,203804.5988,207580.0174,569104.3503,140950.4048,235839.5079,1.673209156,1.415507775,7719693,5299453,2192814,657461,138591,13953,2000,108,3,30259508
2020-04-29,7804.687702,8871.753727,7786.049296,8801.037767,910176,31662841.81,110414892.7,50.50215651,1.01338E+11,31662841.81,18352809.52,2.867629599,8895,1199.558324,130,1072.187718,403.7458348,15.62391906,1199.558324,468426.0957,467226.5374,1042115.098,212552.2586,647515.3796,3.046382023,1.593911845,7755919,5325357,2200092,658870,138647,13961,1996,106,3,30350736
2020-04-30,8800.773036,9433.960179,8542.78266,8658.55418,949648,13476200.34,294250970.8,60.47978182,1.01647E+11,13476200.34,18354497.02,3.244439816,9684,3242.317294,125,1072.354873,402.332175,15.64014759,3242.317294,375928.4357,372686.1184,984627.5752,274143.8705,441803.0684,1.611573761,1.563480246,7795142,5340234,2201541,658440,138493,13996,1999,105,3,30430311
2020-05-01,8683.145669,9039.419269,8674.056621,8864.766808,944673,6796097.359,118813086.6,92.44519591,1.01782E+11,6796097.359,18356259.52,3.288287521,7228,6886.695721,47,1072.881623,402.2704324,15.67616276,6886.695721,223028.4383,216141.7426,652934.5144,200950.9075,345595.9499,1.719802882,1.598756592,7815883,5349416,2201453,657731,138200,13988,2003,107,3,30481618
2020-05-02,8864.374642,9006.822821,8818.94412,8988.596207,989270,2858467.814,65216326.53,174.8789493,1.01863E+11,2858467.814,18358109.52,3.673074456,5359,115.910204,46,1073.61775,402.7398735,15.67521441,115.910204,121291.5625,121175.6523,385585.0197,91068.8851,215556.8494,2.366964844,1.619952534,7762871,5308834,2200220,658056,138327,14003,2002,107,3,30356654
2020-05-03,8990.761245,9166.449835,8838.089993,8897.46851,906313,5727348.359,51311176.42,175.5683774,1.01933E+11,5727348.359,18360209.52,3.93298558,5209,2157.404178,24,1074.182955,403.0101869,15.68517194,2157.404178,155278.2745,153120.8703,411295.2477,161221.6245,183070.8212,1.135522743,1.60260752,7736225,5271182,2191216,658185,138362,13998,2006,107,3,30272086
2020-05-04,8913.660292,8955.537355,8646.644867,8912.654605,893445,4365113.278,57486813.61,122.5151994,1.02008E+11,4365113.278,18362184.52,3.992703877,6993,-6424.382456,85,1074.829642,403.382352,15.64849785,-6424.382456,216029.6381,222454.0206,598413.6308,206908.5987,297899.246,1.439762523,1.60433731,7760739,5276546,2195566,658854,138473,14023,1995,107,3,30318027
2020-05-05,8923.486209,9060.054218,8859.702246,9003.070178,971845,5708962.925,54283716.62,128.7088185,1.0208E+11,5708962.925,18364159.52,3.666695258,7103,-4115.297197,98,1075.403117,403.6795093,15.62440552,-4115.297197,187820.9219,191936.219,523163.6604,174931.2934,260072.5344,1.486712465,1.61964477,7722050,5280432,2197655,659443,138503,13984,1996,107,3,30298798
2020-05-06,8996.567021,9407.933355,8967.103006,9268.762081,974467,10519757.9,150575477,98.7788381,1.02249E+11,10519757.9,18366084.52,3.434964834,8074,-10671.72979,95,1075.717568,403.3770821,15.56466225,-10671.72979,203229.1426,213900.8724,638667.7112,134853.0064,378565.0038,2.807241855,1.664865898,7703555,5286616,2197681,659437,138275,13977,2003,104,3,30300303
2020-05-07,9270.55301,9986.128881,9147.968843,9951.518745,1011691,10321652.34,208653851.1,87.63742959,1.02475E+11,10321652.34,18367922.02,3.664876216,9617,1842.776851,78,1076.047964,402.7708772,15.57313776,1842.776851,282149.9223,280307.1454,768121.1195,173813.9645,452152.1696,2.60135698,1.783738806,7706739,5275316,2200773,658783,138263,13958,2014,104,2,30308745
2020-05-08,9946.000862,9993.450168,9773.159633,9842.666368,952933,16293627.28,290867959.7,71.5677137,1.02783E+11,16293627.28,18369634.52,3.42441554,8942,9671.095314,70,1076.060615,401.3777291,15.62433315,9671.095314,326736.7808,317065.6855,878961.4569,208462.3639,454143.9126,2.178541508,1.759107808,7730740,5275028,2199148,658260,138230,13886,2011,106,2,30352493
2020-05-09,9838.928622,9910.675978,9580.644492,9591.169231,913700,9850007.772,92014297.25,93.02217628,1.02891E+11,9850007.772,18371334.52,3.387980549,7870,-117.6042795,48,1076.424831,401.2225947,15.62224719,-117.6042795,248573.1888,248690.793,669106.298,284878.2764,207667.4181,0.72896895,1.71250959,7735615,5283561,2197161,655606,138633,13883,2015,106,2,30369696
2020-05-10,9581.539035,9581.539035,8407.697462,8756.431142,872999,6413856.985,-53006404.33,136.8364881,1.02857E+11,6413856.985,18373459.52,3.721575228,6025,-4632.431903,53,1076.951195,401.8828912,15.59522776,-4632.431903,226627.17,231259.6019,499707.4448,260106.0195,177985.5381,0.684280735,1.564172061,7713732,5266357,2192118,656187,138560,13898,2015,106,2,30331372
2020-05-11,8750.962248,9023.328719,8374.322975,8601.796202,990654,8361548.653,-6505065.917,93.42372639,1.02866E+11,8361548.653,18375272.02,3.592270798,8156,-5068.334914,42,1077.389881,402.261315,15.56610711,-5068.334914,259143.9353,264212.2703,706554.487,325789.6294,278249.7842,0.85407809,1.536561863,7658913,5273021,2197494,656975,138676,13925,2023,105,2,30295472
2020-05-12,8587.128534,8948.425804,8576.331429,8804.477811,958682,5963780.653,-40734436.81,81.63592492,1.02834E+11,5963780.653,18376184.52,3.724154542,7231,-18127.09943,82,1078.011819,402.9605759,15.46668963,-18127.09943,274166.5293,292293.6287,838304.3507,297710.9813,273374.7406,0.918255482,1.573346141,7661520,5284210,2202762,657574,138675,13886,2030,105,2,30329581
2020-05-13,8808.42292,9310.565064,8808.42292,9269.987706,854766,5542980.403,87478237.79,78.6212568,1.02929E+11,5542980.403,18376928.27,3.463035667,7582,-15269.13606,76,1078.666542,403.2596413,15.38297504,-15269.13606,313365.2579,328634.3939,809449.7674,184314.971,421249.9313,2.285489502,1.655061673,7689056,5294963,2206493,658026,138656,13857,2035,106,2,30390576
2020-05-14,9276.326248,9783.891238,9255.912633,9733.721471,881299,7036113.849,136871669.2,115.6602994,1.03073E+11,7036113.849,18377640.77,3.815277531,7416,128.654097,47,1079.241837,403.1602169,15.3830787,128.654097,237107.4905,236978.8364,606221.8435,134275.2417,373503.1212,2.781623154,1.735501135,7710361,5320857,2214972,659125,138684,13840,2040,106,2,30411014
2020-05-15,9754.896596,9755.624963,9268.493215,9328.197226,896259,8219910.049,79664744.18,102.4684679,1.0316E+11,8219910.049,18378422.02,3.330590282,7210,11506.73011,98,1079.748679,403.1304854,15.44503478,11506.73011,215640.5687,204133.8386,597364.1941,272586.9985,230407.4043,0.8452619,1.661863512,7753050,5339124,2217309,659202,138597,13860,2037,106,2,30471399
2020-05-16,9337.648891,9564.204989,9260.694163,9377.014026,879033,7017071.066,45558502.02,192.6323893,1.03213E+11,7017071.066,18379209.52,3.913649145,7050,-257.5895554,46,1080.3206,403.7064255,15.44297147,-257.5895554,121158.4644,121416.054,373404.3785,164363.0211,147052.3269,0.894680117,1.669774669,7745475,5328376,2217819,659420,138283,13849,2036,106,2,30456223
2020-05-17,9359.541193,9818.11055,9349.546071,9670.739371,769752,3462232.365,53062872.79,229.2867064,1.03272E+11,3462232.365,18379847.02,3.843230212,4045,-263.858108,36,1081.094739,404.2591802,15.44100026,-263.858108,120428.7211,120692.5792,308077.099,72923.46782,180209.1851,2.471209756,1.721151167,7698455,5331979,2220687,659471,138341,13845,2037,106,2,30426763
2020-05-18,9687.9557,9903.379975,9570.358985,9726.574815,964206,6647585.439,158990310.1,103.8131087,1.03439E+11,6647585.439,18380647.02,3.241033479,6351,-4178.67763,88,1081.686003,404.209806,15.41759408,-4178.67763,211654.3483,215833.0259,573841.715,195815.0912,305863.9166,1.5620038,1.728372662,7597282,5351317,2226217,660143,138216,13857,2038,105,2,30363932
2020-05-19,9723.232601,9829.385557,9541.468289,9725.329365,890228,4420554.482,54194737.59,128.5821149,1.035E+11,4420554.482,18381365.77,3.935436755,6407,-4981.65313,112,1082.403195,404.6564961,15.38988958,-4981.65313,205719.9032,210701.5563,562587.5926,204724.5058,245743.3453,1.20036116,1.727197848,7520770,5373970,2233805,660932,138260,13889,2029,106,2,30342530
2020-05-20,9722.793964,9803.336422,9447.201541,9522.981157,876746,6388064.953,99033566.64,84.10945804,1.03606E+11,6388064.953,18382084.52,3.083838361,6804,3269.430175,69,1083.013336,404.7512423,15.40707378,3269.430175,232598.0959,229328.6657,673971.4975,205562.4983,278265.2808,1.353677267,1.689589315,7509418,5386559,2235907,661520,138323,13891,2028,106,2,30363188
2020-05-21,9510.675022,9553.40443,8877.892149,9081.762023,922404,8642543.934,-30765747.61,93.54553118,1.03583E+11,8642543.934,18382903.27,3.581793754,7115,-1300.934957,64,1083.494937,405.0875192,15.3993107,-1300.934957,247408.6845,248709.6194,703868.6645,348600.3688,162793.955,0.466993066,1.611739285,7491709,5390171,2236427,661836,138279,13916,2029,106,2,30355888
2020-05-22,9079.21739,9232.936093,9012.216165,9182.577518,797311,4611175.976,-2219679.017,131.605842,1.03587E+11,4611175.976,18383597.02,3.912524725,7181,2605.4513,78,1084.203198,405.7128588,15.41290226,2605.4513,210572.874,207967.4227,546528.002,206356.6195,244862.4285,1.186598371,1.6296277,7514887,5416338,2234064,661292,138375,13916,2030,105,2,30412528
2020-05-23,9186.498095,9302.041015,9124.001809,9209.287428,849490,3909467.991,23092729.89,211.9117273,1.03617E+11,3909467.991,18384340.77,3.863643328,5510,811.7638208,44,1084.946663,406.2909401,15.41669424,811.7638208,105751.8113,104940.0475,335189.2623,123338.9507,147201.4825,1.193471176,1.633961654,7491823,5425635,2235251,661472,138371,13914,2028,105,2,30391398
2020-05-24,9196.931031,9287.927273,8790.368001,8790.368001,808253,2867141.833,18947961.73,153.2502432,1.03643E+11,2867141.833,18385065.77,3.507012539,4123,-1563.439982,55,1085.74791,406.9813361,15.40758244,-1563.439982,145868.671,147432.1109,420727.9206,119842.3608,158135.0717,1.319525673,1.559311343,7435819,5376661,2229669,661054,138412,13922,2027,105,2,30278359
2020-05-25,8763.619441,8949.519618,8721.308306,8906.934761,822991,4384498.917,-49775229.63,94.75169948,1.036E+11,4384498.917,18385847.02,4.281132948,7762,-7962.959961,42,1086.463283,407.8168178,15.36361747,-7962.959961,322127.9619,330090.9219,830721.3049,284197.2679,300594.1378,1.057695382,1.58071014,7430414,5376835,2228277,661571,138346,13937,2029,105,2,30255123
2020-05-26,8908.204027,8989.7042,8772.091354,8835.053061,869811,4823569.792,-5985226.276,143.5827488,1.03601E+11,4823569.792,18386622.02,3.859563664,6064,-1052.51489,92,1087.155124,408.5660725,15.35724554,-1052.51489,170567.0365,171619.5513,494240.0033,232800.4341,176982.154,0.760231203,1.568006087,7433494,5394616,2233257,662393,138486,13938,2025,105,2,30268140
2020-05-27,8834.157429,9201.88801,8834.157429,9181.017948,906224,6367615.96,40320204.41,105.5938124,1.03649E+11,6367615.96,18387484.52,3.406468997,6352,-2328.812575,41,1087.757802,408.9493959,15.34385997,-2328.812575,213146.836,215475.6486,593182.446,138264.2539,293049.1548,2.119486031,1.628725317,7417028,5388063,2231466,663016,138394,13922,2025,106,2,30230805
2020-05-28,9186.928938,9546.319602,9148.457148,9525.751095,866832,7289774.016,54062062.25,121.234458,1.03711E+11,7289774.016,18388303.27,3.348992631,6803,4176.690707,96,1088.31291,409.1178038,15.36589062,4176.690707,168044.3009,163867.6102,507960.3039,144406.5828,278134.8605,1.92605389,1.688951375,7438969,5391213,2231291,663322,138529,13934,2025,106,2,30263992
2020-05-29,9536.144425,9567.077126,9379.338946,9439.12439,851434,7171380.802,37172874.94,91.75928228,1.03755E+11,7171380.802,18389097.02,3.429400874,6185,3740.389932,104,1088.875933,409.2613091,15.38556763,3740.389932,312336.7259,308596.336,687271.9991,249787.3593,263847.2495,1.056287437,1.672943553,7455142,5389374,2232602,663064,138426,13931,2025,105,2,30280203
2020-05-30,9431.274798,9701.036462,9370.49528,9700.414072,904554,3950518.827,27049758.76,183.488343,1.03792E+11,3950518.827,18390072.02,3.548072876,4662,1726.364932,38,1089.603359,409.8293791,15.3941394,1726.364932,126204.3096,124477.9446,355604.6921,135782.6181,170694.8325,1.257118436,1.718742647,7426541,5352779,2230441,662496,138616,13936,2029,105,2,30193913
2020-05-31,9700.115504,9700.115504,9437.103265,9463.605662,793690,7744507.686,21292110.63,135.7594597,1.03822E+11,7744507.686,18391009.52,3.981142709,4527,3564.883379,55,1090.126687,409.9959323,15.41273851,3564.883379,201766.9885,198202.1051,539315.8874,137613.8266,169942.5773,1.23492371,1.67638117,7351809,5348767,2229465,661598,138842,13941,2030,105,2,30115804
2020-06-01,9458.530475,10190.57749,9457.423128,10167.2681,880913,22074110.18,126465143.2,67.31587441,1.03957E+11,22074110.18,18391847.02,2.682308487,6849,-18388.22953,117,1089.876809,408.7659317,15.31205634,-18388.22953,264918.8978,283307.1273,732852.5073,134540.3343,414358.5181,3.079808894,1.798779325,7360701,5346037,2227378,660736,138754,13908,2028,105,2,30127390
2020-06-02,10163.79378,10178.74596,9471.530582,9529.804149,896079,9377512.463,172022076.5,67.20847678,1.04137E+11,9377512.463,18392653.27,3.070399249,10240,2278.987654,105,1090.31916,408.3900886,15.32377588,2278.987654,346215.9199,343936.9322,840262.8878,284571.9893,403409.8743,1.417602187,1.683159753,7390197,5350609,2227420,660393,138436,13873,2033,104,2,30178291
2020-06-03,9524.747488,9656.930198,9471.846406,9656.717765,954701,5587877.453,39902074.38,115.7647493,1.04185E+11,5587877.453,18393522.02,3.207847515,6759,1320.455022,68,1090.963842,408.8602842,15.33023103,1320.455022,183356.8031,182036.3481,509685.4979,186653.6731,254315.4215,1.362498885,1.704866548,7375328,5345369,2229351,660981,138535,13862,2035,104,2,30176601
2020-06-04,9654.533772,9887.610629,9525.246679,9800.636595,902332,6154616.194,46589321.28,92.42119328,1.0424E+11,6154616.194,18394465.77,3.017776859,6580,-4783.770763,50,1091.573253,409.1522219,15.30343791,-4783.770763,230925.4667,235709.2375,600624.0686,201578.4515,287764.5475,1.427556097,1.729438312,7379600,5341435,2226812,661415,138372,13867,2039,103,2,30175795
2020-06-05,9801.754562,9848.688768,9663.216337,9665.532789,913739,5177132.082,41783427.65,98.92151342,1.04293E+11,5177132.082,18395584.52,3.425173055,6781,-13305.51081,89,1092.225405,409.5762353,15.2301773,-13305.51081,213465.7981,226771.3089,636950.0247,222706.8831,292745.4573,1.314487694,1.704839579,7378395,5336385,2226615,661756,138261,13874,2038,104,2,30178620
2020-06-06,9649.929479,9748.300784,9597.11353,9653.679263,776318,6441206.111,27536642.46,251.0964741,1.04333E+11,6441206.111,18396809.52,4.092098505,4183,943.7369573,47,1092.802516,410.1444195,15.23429305,943.7369573,99579.15471,98635.41776,299811.2856,132755.9516,129211.0825,0.973297852,1.70221986,7370303,5350994,2225218,662015,138301,13896,2036,104,2,30193825
2020-06-07,9647.249362,9765.745324,9466.28533,9758.852417,687156,5035877.253,21601341.55,254.9917607,1.04364E+11,5035877.253,18397803.27,3.996722217,4036,3230.173315,45,1093.469742,410.8912708,15.25102757,3230.173315,110957.8376,107727.6642,288365.8235,132206.6523,118830.9061,0.89882698,1.720343751,7384685,5351167,2223758,662457,138277,13907,2037,104,2,30213552
2020-06-08,9766.629178,9775.459522,9681.435918,9771.489484,967901,14243278.43,157138723.9,111.2312444,1.04531E+11,14243278.43,18398815.77,3.386431483,6613,-2096.310655,80,1093.635398,410.5481764,15.23879457,-2096.310655,169161.5657,171257.8764,560151.3253,195702.281,301686.3659,1.54155774,1.719914342,7340426,5348633,2228588,662574,138388,13903,2039,103,2,30143856
2020-06-09,9797.054672,9827.136245,9667.953027,9795.700195,928326,6064722.038,47709596.31,123.8285701,1.04588E+11,6064722.038,18399815.77,3.254864573,6615,-4410.329258,100,1094.246325,410.9669434,15.21399694,-4410.329258,150308.6618,154718.9911,483643.7055,169689.7576,247898.4032,1.460891963,1.723322654,7337071,5346634,2229362,662411,138276,13904,2042,103,2,30129706
2020-06-10,9793.559257,9906.039721,9740.840516,9870.094453,907706,7176184.942,66681978.04,139.3016361,1.04665E+11,7176184.942,18400840.77,3.479848837,6237,926.5903227,30,1094.795352,411.231291,15.21818505,926.5903227,160625.0592,159698.4689,459665.4148,141155.2978,252055.1544,1.785658479,1.735234516,7346510,5344759,2233221,662732,138113,13921,2040,103,2,30156343
2020-06-11,9872.329529,9934.197982,9264.416308,9320.690855,1040250,5341370.283,26435314.07,100.6109619,1.04702E+11,5341370.283,18401997.02,3.769370538,7153,5237.108411,102,1095.436269,411.7260216,15.2456883,5237.108411,328838.4434,323601.335,689427.3155,305126.4668,222864.3608,0.730399965,1.638160319,7301397,5338591,2231848,662232,138008,13929,2042,104,2,30125336
2020-06-12,9297.057601,9540.465393,9285.851404,9480.843789,918560,3381913.582,2780748.84,138.8716748,1.04715E+11,3381913.582,18403015.77,3.623348536,6778,-4207.114163,68,1096.191828,412.4182833,15.22198333,-4207.114163,183312.8929,187520.0071,480159.4012,196684.3715,213109.9078,1.083512158,1.666202999,7299073,5340783,2236357,662814,138095,13909,2044,104,2,30143239
2020-06-13,9487.855252,9490.510959,9396.009394,9475.277338,809577,2580056.968,13997397.18,224.3510355,1.04738E+11,2580056.968,18404003.27,3.627187889,3983,1190.952885,35,1096.992795,413.1368894,15.22763773,1190.952885,97950.82518,96759.87229,297546.1094,123892.9544,126253.3475,1.019051875,1.664943138,7271544,5336902,2236704,663226,138088,13897,2045,105,2,30113841
2020-06-14,9477.890851,9479.646104,9357.099307,9386.787892,688467,3759024.718,14798003.58,283.4911258,1.04763E+11,3759024.718,18405065.77,3.962484622,3486,1285.076865,40,1097.725199,413.7945626,15.23374085,1285.076865,83524.80581,82239.72895,257255.9894,130218.2372,90736.00645,0.69679953,1.649098736,7284272,5347216,2239397,663238,138017,13915,2045,105,2,30151263
2020-06-15,9383.750267,9504.860065,8990.175947,9450.701987,866389,6650511.407,-27763239.95,99.84614023,1.04743E+11,6650511.407,18405928.27,3.534558502,6921,-8835.0776,82,1098.312411,414.4535208,15.18502574,-8835.0776,234932.3083,243767.3859,651570.8078,280006.8102,189774.6958,0.677750286,1.660718544,7303474,5345229,2245070,664093,138034,13927,2050,103,2,30190205
2020-06-16,9449.513752,9572.388799,9400.445008,9538.024374,984152,5712989.439,60014293.87,105.1560662,1.04812E+11,5712989.439,18406865.77,3.55682322,6640,1852.98866,94,1098.946075,414.8354395,15.19431917,1852.98866,216674.6407,214821.6521,622598.1054,170529.9215,284960.2953,1.671028126,1.675046436,7297240,5346815,2246209,664005,137889,13939,2048,103,2,30202877
2020-06-17,9533.616582,9540.423271,9328.379349,9480.255366,924732,4382778.946,26486689.6,101.7399231,1.04865E+11,4382778.946,18409675.33,3.440165904,6469,-3941.107278,127,1099.540171,415.3026228,15.17590493,-3941.107278,199349.4249,203290.5322,622492.4831,255260.0224,194342.1855,0.761349873,1.66431342,7318930,5358607,2250214,664522,137902,13929,2044,103,2,30255164
2020-06-18,9482.781986,9482.781986,9328.395595,9411.840462,848169,13726274.25,283819593.9,89.52658718,1.05165E+11,13726274.25,18411340.36,2.62437688,5759,-7474.185532,168,1099.69517,414.41261,15.13610268,-7474.185532,238663.139,246137.3245,539708.9008,231257.2523,237423.9495,1.026665962,1.647745834,7310923,5365497,2252715,664869,137917,13919,2041,104,2,30266614
2020-06-19,9411.612081,9440.368455,9277.045161,9288.018716,952293,4515297.302,3667548.291,92.19179324,1.05177E+11,4515297.302,18412304.75,5.2863206,6556,-42607.6153,127,1100.392312,415.0493524,14.9041738,-42607.6153,231353.2147,273960.83,1055770.177,376814.3284,211376.6064,0.560956924,1.625957257,7318872,5371445,2253830,664494,138012,13931,2051,103,2,30290365
2020-06-20,9276.111436,9389.915935,9247.379673,9332.340762,769123,4102821.933,12529900.41,242.2226832,1.05198E+11,4102821.933,18413194.51,4.176406162,3776,269.1296185,31,1101.116295,415.7210764,14.90497529,269.1296185,112472.6853,112203.5557,317480.5018,150101.568,114327.9422,0.761670539,1.633472052,7338257,5377460,2253401,664458,137902,13921,2053,103,2,30321132
2020-06-21,9365.41866,9398.249137,9301.485354,9303.629714,713560,5667657.386,28545130.33,290.6628266,1.05235E+11,5667657.386,18414132.4,4.243585346,3482,2722.059079,47,1101.752397,416.305927,14.91902713,2722.059079,98264.47399,95542.41491,268840.5095,109769.5354,117198.0101,1.067673372,1.627952071,7324322,5368713,2253703,664411,137884,13923,2053,103,2,30305406
2020-06-22,9296.871666,9650.808328,9296.871666,9648.71761,837555,8259155.094,56478204.32,124.7948494,1.05301E+11,8259155.094,18415126.04,3.529164768,6149,-3662.948828,88,1102.244423,416.5892662,14.89860476,-3662.948828,191760.0542,195423.003,520774.8104,136514.2194,292333.1916,2.141412029,1.687370625,7348583,5383113,2257744,664587,137810,13941,2057,103,2,30365807
2020-06-23,9653.314044,9668.774347,9547.247084,9629.658366,1035739,10561615.19,26069501.06,102.491063,1.05337E+11,10561615.19,18416129.64,3.955531145,8107,-10639.05582,44,1102.61083,416.3780409,14.84008847,-10639.05582,227837.9782,238477.034,710750.5008,221272.4546,335718.9291,1.517219709,1.68355811,7352957,5357625,2254672,662873,137967,13896,2056,104,2,30350392
2020-06-24,9631.973542,9675.02306,9279.275226,9313.610349,927349,12280330.21,18821220.85,107.6636193,1.05364E+11,12280330.21,18417001.93,3.478024662,7467,10937.53105,81,1102.891789,416.2830293,14.89877731,10937.53105,224388.4458,213450.9148,594952.9408,302693.7138,193211.3625,0.638306492,1.627961923,7330675,5358969,2256337,663598,138046,13898,2053,104,2,30335128
2020-06-25,9310.46135,9340.161506,9099.578104,9260.994994,890832,3640130.83,-8952931.592,121.9395978,1.05363E+11,3640130.83,18417884.81,4.927810168,10120,-1041.852174,72,1103.641256,417.01415,14.8924133,-1041.852174,227349.8446,228391.6967,744301.619,266578.4698,201760.8641,0.756853561,1.618854868,7345382,5361608,2257679,664508,138867,13873,2048,104,2,30373332
2020-06-26,9262.641704,9307.135667,9101.738452,9162.917604,934319,15871729.84,321604796.9,72.56114226,1.05694E+11,15871729.84,18418913.38,2.955273231,13731,-999.1746971,45,1103.717886,415.8421247,14.88616083,-999.1746971,253403.8885,254403.0632,750166.2732,346238.0698,287870.5987,0.831423878,1.596782806,7334684,5353027,2259312,665067,138879,13894,2047,105,1,30359849
2020-06-27,9172.577114,9207.7575,9009.418008,9045.390957,773658,5228511.049,6581516.596,235.7557013,1.05709E+11,5228511.049,18419778.73,4.084605456,4668,689.4801175,24,1104.382157,416.5993476,14.88921276,689.4801175,105242.5397,104553.0596,319133.4431,173944.772,92935.10319,0.53427937,1.576160049,7333575,5361580,2259863,664684,138829,13903,2048,105,1,30374331
2020-06-28,9048.419083,9197.547017,8975.942788,9143.582191,687117,6237301.206,12106915.7,219.533535,1.0573E+11,6237301.206,18420717.37,3.693682018,4045,3491.253349,30,1104.987255,417.3213787,14.90740698,3491.253349,105350.1285,101858.8752,309931.1114,137737.4893,114877.0854,0.834029181,1.593040091,7351129,5377646,2260608,665139,138779,13900,2047,105,1,30418509
2020-06-29,9131.208011,9237.572755,9044.838962,9190.854465,942496,6575026.088,14185836.09,143.0673455,1.05752E+11,6575026.088,18421626.32,3.868267875,6703,4695.832544,92,1105.575788,417.7714319,14.93216423,4695.832544,165319.0604,160623.2278,498085.6049,219450.071,182309.0297,0.830754025,1.601014695,7336845,5370010,2263466,664963,138922,13914,2044,105,1,30389451
2020-06-30,9177.510876,9210.05909,9089.287087,9137.9934,930949,11779466.73,55787751.93,94.12280899,1.05816E+11,11779466.73,18422548.05,2.78048437,6702,-3215.06313,48,1105.881046,417.6296405,14.91396665,-3215.06313,149930.1554,153145.2186,544220.9752,239126.1969,194323.8607,0.812641456,1.590919926,7338267,5374385,2268783,666031,138844,13910,2046,104,1,30391084
2020-07-01,9140.519887,9307.648728,9105.539412,9231.139653,1083565,7604691.476,-2967078.558,120.5193323,1.05823E+11,7604691.476,18423562.12,3.985711339,8026,8154.796552,116,1106.407378,417.8791216,14.95741417,8154.796552,201503.8874,193349.0909,609288.1451,215343.8065,246341.9605,1.143947274,1.60712859,7333532,5370404,2269773,665624,138420,13944,2046,105,1,30400132
2020-07-02,9228.226797,9273.156782,9037.599591,9124.842646,959784,4106814.287,7478898.856,117.384777,1.0584E+11,4106814.287,18424599.5,3.689138978,6752,-7772.690558,60,1107.122157,418.5209938,14.91439619,-7772.690558,172967.1953,180739.8859,579043.6368,250749.4313,195469.7801,0.779542267,1.58845663,7331585,5368907,2271738,665270,137918,13962,2043,104,1,30409265
2020-07-03,9120.125767,9202.344384,9058.794782,9084.233734,945296,4622941.128,9467951.178,128.970071,1.05858E+11,4622941.128,18425618.97,3.789069169,6497,-2643.760295,74,1107.809974,419.1223301,14.89922366,-2643.760295,179238.1789,181881.9392,541334.4681,261710.6074,169511.0624,0.647704211,1.581194789,7333003,5371281,2271885,664902,137860,13948,2050,104,1,30418139
2020-07-04,9081.700588,9183.295583,9053.629671,9132.487951,805242,2352789.578,5752015.481,248.3193322,1.05873E+11,2352789.578,18426600.63,4.753837516,4470,3009.234651,27,1108.623247,419.9073649,14.91476288,3009.234651,128054.4295,125045.1948,352759.7493,164533.3679,109857.5218,0.667691443,1.589458281,7329347,5363972,2269949,664718,138025,13942,2049,104,1,30413758
2020-07-05,9105.794862,9154.999905,8977.015635,9073.942869,765092,2278626.573,1715104.862,265.5026313,1.05884E+11,2278626.573,18427621.1,4.26392785,3965,2459.113874,18,1109.438173,420.7311988,14.92728178,2459.113874,90497.34657,88038.2327,295944.5125,138384.3669,86965.58558,0.628435043,1.579192795,7315733,5364071,2272605,664978,137970,13943,2050,104,1,30379990
2020-07-06,9070.795509,9375.474759,9058.664458,9375.474759,993237,5616813.499,25629319.2,121.675232,1.05918E+11,5616813.499,18428585.57,3.741649599,6873,2360.380232,25,1110.075293,421.1634615,14.93930885,2360.380232,190218.8597,187858.4794,566699.6371,183411.2468,280787.6628,1.530918457,1.631223847,7288115,5363856,2276639,665091,138006,13923,2053,104,1,30369140
